scenario,baseline_source_key,future_source_key,climate_year,month,month_name,n_days,T_future_year_month_C,T_future_climatology_C,T_baseline_climatology_C,T_anomaly_from_future_climatology_C,delta_T_vs_baseline_C,I_future_year_month_W_m2,I_future_climatology_W_m2,I_baseline_climatology_W_m2,solar_factor_from_future_climatology,alpha_solar_vs_baseline
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,10,Oct,31,10.1630867251,10.5812702302,9.5899143233,-0.4181835051,0.5731724018,105.4713970923,93.9439950128,92.1093311412,1.1227050444,1.1450674517
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,11,Nov,30,5.9200347900,6.5394053650,5.2109050044,-0.6193705749,0.7091297856,56.6504227956,48.6437340895,48.5074186714,1.1645985625,1.1678713143
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,12,Dec,31,3.4322576708,3.7571349605,2.7609710365,-0.3248772898,0.6712866342,28.8858932987,31.5866178989,31.3790524813,0.9144978228,0.9205470215
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,1,Jan,31,3.6306849326,3.2392321187,2.0583566317,0.3914528139,1.5723283009,35.8638329352,40.8030263124,39.7337039508,0.8789503176,0.9026048259
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,2,Feb,29,4.2302069302,2.8717277054,2.6536932758,1.3584792248,1.5765136545,70.9422080435,78.0954605246,73.6426430744,0.9084037352,0.9633305525
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,3,Mar,31,6.0971589119,5.3781647221,5.0924691040,0.7189941898,1.0046898080,131.3975651649,124.9282399547,126.1440838195,1.0517843300,1.0416466725
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,4,Apr,30,7.4282887777,8.1256573486,7.8014585707,-0.6973685710,-0.3731697930,160.4746695201,181.6885761579,181.6343653573,0.8832402835,0.8835038964
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,5,May,31,13.2793951219,12.7362309117,11.3294781866,0.5431642102,1.9499169353,248.5782783262,231.4861398881,222.4173919753,1.0738365521,1.1176206866
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,6,Jun,30,20.5447021484,17.4734432475,15.8790391710,3.0712589010,4.6656629774,291.9041221619,263.2178315353,253.9700525213,1.1089830824,1.1493643414
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,7,Jul,31,24.2793764176,19.2093807590,18.5180873748,5.0699956586,5.7612890428,273.9328736336,249.2395478833,245.1870106318,1.0990746692,1.1172405623
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,8,Aug,31,18.7851304577,18.5896220546,18.1405441339,0.1955084032,0.6445863238,211.1457617975,208.8841563871,205.3698040132,1.0108270797,1.0281246691
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,9,Sep,30,16.9739288330,14.9607407125,14.7705158940,2.0131881205,2.2034129390,184.4372828166,155.6030604458,149.1999854229,1.1853062677,1.2361749386
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,10,Oct,31,11.4821755686,10.5812702302,9.5899143233,0.9009053384,1.8922612453,110.1178572870,93.9439950128,92.1093311412,1.1721649401,1.1955125059
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,11,Nov,30,7.1070261637,6.5394053650,5.2109050044,0.5676207987,1.8961211593,45.1150388082,48.6437340895,48.5074186714,0.9274583798,0.9300647209
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2052,12,Dec,31,5.4957854240,3.7571349605,2.7609710365,1.7386504635,2.7348143875,36.9861912266,31.5866178989,31.3790524813,1.1709449662,1.1786905053
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,1,Jan,31,6.2972262475,3.2392321187,2.0583566317,3.0579941288,4.2388696158,46.7525587082,40.8030263124,39.7337039508,1.1458110570,1.1766473814
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,2,Feb,28,3.8804794312,2.8717277054,2.6536932758,1.0087517257,1.2267861554,81.4913226536,78.0954605246,73.6426430744,1.0434834766,1.1065779181
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,3,Mar,31,4.7158713064,5.3781647221,5.0924691040,-0.6622934157,-0.3765977976,114.9208043621,124.9282399547,126.1440838195,0.9198945283,0.9110280949
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,4,Apr,30,7.4264292399,8.1256573486,7.8014585707,-0.6992281087,-0.3750293308,192.3040611267,181.6885761579,181.6343653573,1.0584268158,1.0587427151
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,5,May,31,12.7298700148,12.7362309117,11.3294781866,-0.0063608969,1.4003918282,249.7276174484,231.4861398881,222.4173919753,1.0788015972,1.1227881742
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,6,Jun,30,18.8882690430,17.4734432475,15.8790391710,1.4148257955,3.0092298720,272.0301030477,263.2178315353,253.9700525213,1.0334790066,1.0711109454
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,7,Jul,31,17.0136391917,19.2093807590,18.5180873748,-2.1957415673,-1.5044481831,232.4636861740,249.2395478833,245.1870106318,0.9326918146,0.9481076733
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,8,Aug,31,19.2448984454,18.5896220546,18.1405441339,0.6552763908,1.1043543115,201.5905493459,208.8841563871,205.3698040132,0.9650830050,0.9815978075
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,9,Sep,30,13.8925598145,14.9607407125,14.7705158940,-1.0681808980,-0.8779560796,154.4921488444,155.6030604458,149.1999854229,0.9928606057,1.0354702677
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,10,Oct,31,9.8817412346,10.5812702302,9.5899143233,-0.6995289956,0.2918269113,77.5382425247,93.9439950128,92.1093311412,0.8253666721,0.8418065962
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,11,Nov,30,9.7482238770,6.5394053650,5.2109050044,3.2088185120,4.5373188725,49.2387461026,48.6437340895,48.5074186714,1.0122320382,1.0150766100
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2053,12,Dec,31,4.5249543221,3.7571349605,2.7609710365,0.7678193615,1.7639832856,31.8538876657,31.5866178989,31.3790524813,1.0084614873,1.0151322346
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,1,Jan,31,3.7580456149,3.2392321187,2.0583566317,0.5188134963,1.6996889832,44.1116743088,40.8030263124,39.7337039508,1.0810882990,1.1101827900
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,2,Feb,28,1.3673481533,2.8717277054,2.6536932758,-1.5043795522,-1.2863451225,80.2643690790,78.0954605246,73.6426430744,1.0277725304,1.0899170063
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,3,Mar,31,5.9102997811,5.3781647221,5.0924691040,0.5321350590,0.8178306771,128.7631245275,124.9282399547,126.1440838195,1.0306966990,1.0207622952
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,4,Apr,30,7.4144632975,8.1256573486,7.8014585707,-0.7111940511,-0.3869952732,177.3396586100,181.6885761579,181.6343653573,0.9760638911,0.9763552082
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,5,May,31,15.5446096113,12.7362309117,11.3294781866,2.8083786995,4.2151314247,251.5390172159,231.4861398881,222.4173919753,1.0866266868,1.1309323205
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,6,Jun,30,19.2902648926,17.4734432475,15.8790391710,1.8168216451,3.4112257216,261.1968335470,263.2178315353,253.9700525213,0.9923219564,1.0284552488
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,7,Jul,31,18.1455981839,19.2093807590,18.5180873748,-1.0637825750,-0.3724891909,235.1727513959,249.2395478833,245.1870106318,0.9435611378,0.9591566486
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,8,Aug,31,17.8024427845,18.5896220546,18.1405441339,-0.7871792701,-0.3381013494,189.9059903545,208.8841563871,205.3698040132,0.9091450191,0.9247025933
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,9,Sep,30,14.0619527181,14.9607407125,14.7705158940,-0.8987879944,-0.7085631759,141.8888754527,155.6030604458,149.1999854229,0.9118642978,0.9509979177
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,10,Oct,31,10.2913196195,10.5812702302,9.5899143233,-0.2899506107,0.7014052962,89.7606980108,93.9439950128,92.1093311412,0.9554703097,0.9745016808
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,11,Nov,30,6.6849589030,6.5394053650,5.2109050044,0.1455535380,1.4740538986,53.4409958839,48.6437340895,48.5074186714,1.0986203441,1.1017076841
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2054,12,Dec,31,3.5978066721,3.7571349605,2.7609710365,-0.1593282884,0.8368356356,27.5874086503,31.5866178989,31.3790524813,0.8733891276,0.8791664014
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,1,Jan,31,5.4048026792,3.2392321187,2.0583566317,2.1655705606,3.3464460475,41.0981390245,40.8030263124,39.7337039508,1.0072326182,1.0343394886
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,2,Feb,28,1.6674569266,2.8717277054,2.6536932758,-1.2042707788,-0.9862363491,83.6970013891,78.0954605246,73.6426430744,1.0717268434,1.1365290258
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,3,Mar,31,7.5340209961,5.3781647221,5.0924691040,2.1558562740,2.4415518921,115.2641448359,124.9282399547,126.1440838195,0.9226428298,0.9137499068
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,4,Apr,30,10.5184336344,8.1256573486,7.8014585707,2.3927762858,2.7169750638,173.4810483297,181.6885761579,181.6343653573,0.9548263958,0.9551113744
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,5,May,31,11.6600241384,12.7362309117,11.3294781866,-1.0762067733,0.3305459518,243.0861619519,231.4861398881,222.4173919753,1.0501110869,1.0929278497
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,6,Jun,30,21.0898763021,17.4734432475,15.8790391710,3.6164330546,5.2108371311,284.3890894572,263.2178315353,253.9700525213,1.0804324608,1.1197741097
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,7,Jul,31,19.5272214828,19.2093807590,18.5180873748,0.3178407238,1.0091341080,246.6219349523,249.2395478833,245.1870106318,0.9894976020,1.0058523668
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,8,Aug,31,18.5717072518,18.5896220546,18.1405441339,-0.0179148028,0.4311631179,212.8604591123,208.8841563871,205.3698040132,1.0190359230,1.0364739847
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,9,Sep,30,16.9384063721,14.9607407125,14.7705158940,1.9776656596,2.1678904781,184.8034085592,155.6030604458,149.1999854229,1.1876592146,1.2386288647
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,10,Oct,31,10.1260501985,10.5812702302,9.5899143233,-0.4552200317,0.5361358752,95.4901752472,93.9439950128,92.1093311412,1.0164585319,1.0367046863
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,11,Nov,30,7.7471577962,6.5394053650,5.2109050044,1.2077524312,2.5362527918,52.6389027596,48.6437340895,48.5074186714,1.0821312086,1.0851722108
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2055,12,Dec,31,3.0116801600,3.7571349605,2.7609710365,-0.7454548005,0.2507091235,33.7822985957,31.5866178989,31.3790524813,1.0695130040,1.0765875935
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,1,Jan,31,2.7144143381,3.2392321187,2.0583566317,-0.5248177805,0.6560577064,39.8162742276,40.8030263124,39.7337039508,0.9758166937,1.0020780916
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,2,Feb,29,5.1301008553,2.8717277054,2.6536932758,2.2583731499,2.4764075796,71.0981893868,78.0954605246,73.6426430744,0.9104010516,0.9654486371
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,3,Mar,31,4.1445231776,5.3781647221,5.0924691040,-1.2336415445,-0.9479459264,127.1910512370,124.9282399547,126.1440838195,1.0181128885,1.0082997742
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,4,Apr,30,6.9820271810,8.1256573486,7.8014585707,-1.1436301676,-0.8194313897,187.6648963928,181.6885761579,181.6343653573,1.0328932086,1.0332014871
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,5,May,31,14.8284900296,12.7362309117,11.3294781866,2.0922591179,3.4990118430,250.4802600491,231.4861398881,222.4173919753,1.0820529478,1.1261720939
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,6,Jun,30,18.2204264323,17.4734432475,15.8790391710,0.7469831848,2.3413872613,248.1396230062,263.2178315353,253.9700525213,0.9427158546,0.9770428464
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,7,Jul,31,20.3038997527,19.2093807590,18.5180873748,1.0945189938,1.7858123779,250.7630839194,249.2395478833,245.1870106318,1.0061127379,1.0227421235
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,8,Aug,31,17.2866898075,18.5896220546,18.1405441339,-1.3029322470,-0.8538543264,181.2702036211,208.8841563871,205.3698040132,0.8678025503,0.8826526591
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,9,Sep,30,14.5088704427,14.9607407125,14.7705158940,-0.4518702698,-0.2616454513,145.7221261342,155.6030604458,149.1999854229,0.9364991004,0.9766899489
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,10,Oct,31,10.9387894169,10.5812702302,9.5899143233,0.3575191867,1.3488750936,102.2661497055,93.9439950128,92.1093311412,1.0885863401,1.1102691599
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,11,Nov,30,7.1682128906,6.5394053650,5.2109050044,0.6288075256,1.9573078862,39.7967190107,48.6437340895,48.5074186714,0.8181263169,0.8204254133
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2056,12,Dec,31,4.1394080377,3.7571349605,2.7609710365,0.3822730772,1.3784370012,29.8992819017,31.5866178989,31.3790524813,0.9465806690,0.9528420885
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,1,Jan,31,4.1287091655,3.2392321187,2.0583566317,0.8894770468,2.0703525338,38.3453711540,40.8030263124,39.7337039508,0.9397678216,0.9650590643
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,2,Feb,28,3.6103465489,2.8717277054,2.6536932758,0.7386188435,0.9566532731,67.3253979683,78.0954605246,73.6426430744,0.8620910552,0.9142175669
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,3,Mar,31,6.7781320879,5.3781647221,5.0924691040,1.3999673659,1.6856629840,118.6573614305,124.9282399547,126.1440838195,0.9498041554,0.9406494370
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,4,Apr,30,8.1472279867,8.1256573486,7.8014585707,0.0215706380,0.3457694160,179.3386286418,181.6885761579,181.6343653573,0.9870660690,0.9873606698
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,5,May,31,11.8861997543,12.7362309117,11.3294781866,-0.8500311575,0.5567215677,229.7389934909,231.4861398881,222.4173919753,0.9924524795,1.0329182959
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,6,Jun,30,19.6325785319,17.4734432475,15.8790391710,2.1591352844,3.7535393609,296.4114746094,263.2178315353,253.9700525213,1.1261071215,1.1671119160
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,7,Jul,31,16.7163989652,19.2093807590,18.5180873748,-2.4929817938,-1.8016884096,233.0827365998,249.2395478833,245.1870106318,0.9351755714,0.9506324825
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,8,Aug,31,20.0055313603,18.5896220546,18.1405441339,1.4159093057,1.8649872264,228.0186137538,208.8841563871,205.3698040132,1.0916032010,1.1102830567
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,9,Sep,30,13.6526784261,14.9607407125,14.7705158940,-1.3080622864,-1.1178374679,153.9248636882,155.6030604458,149.1999854229,0.9892148859,1.0316680880
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,10,Oct,31,10.4793571226,10.5812702302,9.5899143233,-0.1019131076,0.8894427993,86.3194477943,93.9439950128,92.1093311412,0.9188394403,0.9371411856
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,11,Nov,30,5.6682067871,6.5394053650,5.2109050044,-0.8711985779,0.4573017827,47.9149694443,48.6437340895,48.5074186714,0.9850183244,0.9877864202
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2057,12,Dec,31,4.2259726247,3.7571349605,2.7609710365,0.4688376642,1.4650015882,31.6576659602,31.5866178989,31.3790524813,1.0022493089,1.0088789640
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,1,Jan,31,2.6252616636,3.2392321187,2.0583566317,-0.6139704550,0.5669050319,38.1565520071,40.8030263124,39.7337039508,0.9351402446,0.9603069488
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,2,Feb,28,0.7446631295,2.8717277054,2.6536932758,-2.1270645759,-1.9090301462,78.6652043206,78.0954605246,73.6426430744,1.0072954790,1.0682018059
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,3,Mar,31,4.3113391507,5.3781647221,5.0924691040,-1.0668255714,-0.7811299532,115.4523486476,124.9282399547,126.1440838195,0.9241493252,0.9152418818
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,4,Apr,30,10.1052357992,8.1256573486,7.8014585707,1.9795784505,2.3037772285,201.5483172099,181.6885761579,181.6343653573,1.1093064929,1.1096375777
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,5,May,31,11.7550174836,12.7362309117,11.3294781866,-0.9812134281,0.4255392970,207.1878632576,231.4861398881,222.4173919753,0.8950335573,0.9315272579
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,6,Jun,30,17.7959757487,17.4734432475,15.8790391710,0.3225325012,1.9169365777,285.1152364095,263.2178315353,253.9700525213,1.0831911909,1.1226332931
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,7,Jul,31,21.2729096443,19.2093807590,18.5180873748,2.0635288854,2.7548222696,271.6490773847,249.2395478833,245.1870106318,1.0899116119,1.1079260548
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,8,Aug,31,15.7843222341,18.5896220546,18.1405441339,-2.8052998204,-2.3562218998,178.0122803719,208.8841563871,205.3698040132,0.8522057558,0.8667889675
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,9,Sep,30,17.4075795491,14.9607407125,14.7705158940,2.4468388367,2.6370636551,178.9204892476,155.6030604458,149.1999854229,1.1498519935,1.1991991068
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,10,Oct,31,11.0715950258,10.5812702302,9.5899143233,0.4903247956,1.4816807026,84.4102989935,93.9439950128,92.1093311412,0.8985172387,0.9164141998
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,11,Nov,30,8.1175323486,6.5394053650,5.2109050044,1.5781269836,2.9066273442,47.7302246094,48.6437340895,48.5074186714,0.9812204080,0.9839778310
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2058,12,Dec,31,3.9271257954,3.7571349605,2.7609710365,0.1699908349,1.1661547589,32.2338438496,31.5866178989,31.3790524813,1.0204905113,1.0272408279
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,1,Jan,31,2.5724268760,3.2392321187,2.0583566317,-0.6668052427,0.5140702442,41.4970671438,40.8030263124,39.7337039508,1.0170095430,1.0443795322
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,2,Feb,28,2.0110467093,2.8717277054,2.6536932758,-0.8606809961,-0.6426465664,78.1889345646,78.0954605246,73.6426430744,1.0011969203,1.0617344965
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,3,Mar,31,6.8007269090,5.3781647221,5.0924691040,1.4225621869,1.7082578051,119.1144419024,124.9282399547,126.1440838195,0.9534628995,0.9442729163
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,4,Apr,30,9.0093190511,8.1256573486,7.8014585707,0.8836617025,1.2078604804,182.0113306681,181.6885761579,181.6343653573,1.0017764161,1.0020754074
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,5,May,31,11.1607132450,12.7362309117,11.3294781866,-1.5755176667,-0.1687649416,220.4735936811,231.4861398881,222.4173919753,0.9524267578,0.9912605832
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,6,Jun,30,17.3515777588,17.4734432475,15.8790391710,-0.1218654887,1.4725385878,249.9681686401,263.2178315353,253.9700525213,0.9496627458,0.9842426938
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,7,Jul,31,17.2373281171,19.2093807590,18.5180873748,-1.9720526418,-1.2807592577,229.7706362817,249.2395478833,245.1870106318,0.9218867480,0.9371240168
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,8,Aug,31,17.6233912314,18.5896220546,18.1405441339,-0.9662308232,-0.5171529025,197.5036229780,208.8841563871,205.3698040132,0.9455174887,0.9616974800
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,9,Sep,30,13.0031748454,14.9607407125,14.7705158940,-1.9575658671,-1.7673410486,164.9416467031,155.6030604458,149.1999854229,1.0600154408,1.1055071234
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,10,Oct,31,10.7120703913,10.5812702302,9.5899143233,0.1308001611,1.1221560680,104.2927066434,93.9439950128,92.1093311412,1.1101583090,1.1322708063
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,11,Nov,30,8.3974538167,6.5394053650,5.2109050044,1.8580484517,3.1865488123,42.6714162985,48.6437340895,48.5074186714,0.8772232868,0.8796884573
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2059,12,Dec,31,5.3191477130,3.7571349605,2.7609710365,1.5620127524,2.5581766764,30.4020485263,31.5866178989,31.3790524813,0.9624977458,0.9688644533
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,1,Jan,31,0.9721618652,3.2392321187,2.0583566317,-2.2670702534,-1.0861947665,44.5174244604,40.8030263124,39.7337039508,1.0910324180,1.1203945274
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,2,Feb,29,3.0888452990,2.8717277054,2.6536932758,0.2171175936,0.4351520233,92.6775964540,78.0954605246,73.6426430744,1.1867219404,1.2584773249
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,3,Mar,31,7.5554108650,5.3781647221,5.0924691040,2.1772461430,2.4629417611,119.3869982073,124.9282399547,126.1440838195,0.9556446025,0.9464335908
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,4,Apr,30,10.2132151286,8.1256573486,7.8014585707,2.0875577799,2.4117565579,185.6406700134,181.6885761579,181.6343653573,1.0217520217,1.0220569750
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,5,May,31,14.5027079921,12.7362309117,11.3294781866,1.7664770803,3.1732298055,213.6533087454,231.4861398881,222.4173919753,0.9229637198,0.9605962324
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,6,Jun,30,17.6354237874,17.4734432475,15.8790391710,0.1619805400,1.7563846164,282.1518824259,263.2178315353,253.9700525213,1.0719330099,1.1109651694
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,7,Jul,31,20.0993985084,19.2093807590,18.5180873748,0.8900177494,1.5813111336,233.9008963800,249.2395478833,245.1870106318,0.9384581956,0.9539693631
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,8,Aug,31,19.5500023627,18.5896220546,18.1405441339,0.9603803081,1.4094582288,216.0204307802,208.8841563871,205.3698040132,1.0341637897,1.0518607242
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,9,Sep,30,18.4865224203,14.9607407125,14.7705158940,3.5257817078,3.7160065262,163.8766011556,155.6030604458,149.1999854229,1.0531708097,1.0983687478
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,10,Oct,31,10.6025861186,10.5812702302,9.5899143233,0.0213158884,1.0126717954,92.8004600156,93.9439950128,92.1093311412,0.9878274817,1.0075033535
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,11,Nov,30,5.0902221680,6.5394053650,5.2109050044,-1.4491831970,-0.1206828365,48.0975237846,48.6437340895,48.5074186714,0.9887712094,0.9915498516
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2060,12,Dec,31,4.8798146894,3.7571349605,2.7609710365,1.1226797288,2.1188436529,33.6379530814,31.5866178989,31.3790524813,1.0649431727,1.0719875338
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,1,Jan,31,3.0336390341,3.3171907486,1.8860647769,-0.2835517145,1.1475742572,45.3644181528,41.4687914302,41.1106140050,1.0939411685,1.1034721629
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,2,Feb,28,3.5909003122,4.1948403148,2.5200088621,-0.6039400026,1.0708914500,73.5196394239,73.5564418590,76.9798542721,0.9994996708,0.9550503845
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,3,Mar,31,5.8284762475,6.2058617377,4.7683142877,-0.3773854902,1.0601619597,127.7216756267,130.0654536463,131.4628407605,0.9819800112,0.9715420334
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,4,Apr,30,11.3303751628,8.4370633443,7.6290807653,2.8933118184,3.7012943974,179.8025641123,188.5256779257,181.0730762694,0.9537298372,0.9929834287
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,5,May,31,9.2817282400,11.8469337217,11.6712716161,-2.5652054817,-2.3895433761,211.5670613935,222.4865747175,224.7666454520,0.9509205743,0.9412742757
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,6,Jun,30,14.8838633219,16.9129172770,16.3826952334,-2.0290539551,-1.4988319114,208.7678858439,251.4595156606,254.6689449875,0.8302246399,0.8197618514
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,7,Jul,31,17.2666643696,18.9837136546,18.0173045278,-1.7170492849,-0.7506401582,226.7965225712,245.4100244338,243.5001420667,0.9241534574,0.9314020133
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,8,Aug,31,17.4041824833,18.5775464950,17.6976414834,-1.1733640117,-0.2934590001,206.5260866227,206.2368775306,201.5290357665,1.0014023151,1.0247956868
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,9,Sep,30,15.0018920899,15.6995307414,14.7166614674,-0.6976386515,0.2852306225,165.3457659403,158.5444051298,151.5570842425,1.0428987753,1.0909801199
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,10,Oct,31,11.5223780478,11.1668245869,9.5417271221,0.3555534609,1.9806509257,110.5147873663,94.1792721533,96.1421562643,1.1734512790,1.1494935381
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,11,Nov,30,4.8684590658,6.2815764364,4.9415954590,-1.4131173706,-0.0731363932,50.4716095924,50.1486923504,49.5438080796,1.0064391957,1.0187268914
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2041,12,Dec,31,1.9544075258,4.8896870767,3.1374715388,-2.9352795509,-1.1830640130,30.1960380923,31.5482153381,30.3401057579,0.9571393427,0.9952515767
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,1,Jan,31,4.3485341718,3.3171907486,1.8860647769,1.0313434232,2.4624693949,35.0576241862,41.4687914302,41.1106140050,0.8453977793,0.8527633322
