scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,cooling_case,cooling_variant_id,active_cooling,cooling_system,heating_system_reversible_cooling_capable,variant_share,variant_dwellings,source_id,assumption_id
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,566042,current_regional,inactive_cooling,false,none_active,false,0.96,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,6078.441039822001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,current_regional,inactive_cooling,false,none_active,false,0.96,5835.303398229121,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,243.13764159288,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,5592.165756636241,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,6078.441039822001,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,486.27528318576,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,1705.569767514,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,current_regional,inactive_cooling,false,none_active,true,0.96,1637.34697681344,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,68.22279070056,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,1569.12418611288,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,136.44558140112,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,31129.3299659,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,current_regional,inactive_cooling,false,none_active,false,0.96,29884.156767263998,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,1245.173198636,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,28638.983568628002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,2490.346397272,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,1884.59371333,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,current_regional,inactive_cooling,false,none_active,false,0.96,1809.2099647968,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,75.3837485332,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,1733.8262162636,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,150.7674970664,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,519.772287485,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,current_regional,inactive_cooling,false,none_active,true,0.96,498.9813959856,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,20.7908914994,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,478.1905044862,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,41.5817829988,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,41099.8888818,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,current_regional,inactive_cooling,false,none_active,false,0.96,39455.893326528,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,1643.995555272,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,37811.897771256,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,3287.991110544,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,2488.2190619,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,current_regional,inactive_cooling,false,none_active,false,0.96,2388.690299424,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,99.528762476,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,2289.161536948,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,199.057524952,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,686.252588245,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,current_regional,inactive_cooling,false,none_active,true,0.96,658.8024847152,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,27.4501035298,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,631.3523811854,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,54.9002070596,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,current_regional,inactive_cooling,false,none_active,false,0.96,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,35663.5199437,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,current_regional,inactive_cooling,false,none_active,false,0.96,34236.979145952,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,1426.540797748,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,32810.438348204,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,2853.081595496,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,8610.840588245002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,current_regional,inactive_cooling,false,none_active,true,0.96,8266.406964715203,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,344.4336235298,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,7921.973341185402,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,688.8672470596,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,800.78464274,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,current_regional,inactive_cooling,false,none_active,false,0.96,768.7532570304,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,32.0313857096,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,736.7218713208,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,64.0627714192,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,48.4801216438,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,current_regional,inactive_cooling,false,none_active,false,0.96,46.540916778048,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,1.939204865752,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,44.601711912296,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,3.878409731504,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,13.3708520548,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,current_regional,inactive_cooling,false,none_active,true,0.96,12.836017972608,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,0.534834082192,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,12.301183890416,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,1.069668164384,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,1173.8996771,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,current_regional,inactive_cooling,false,none_active,false,0.96,1126.943690016,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,46.955987084,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,1079.987702932,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,93.911974168,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,71.0687944124,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,current_regional,inactive_cooling,false,none_active,false,0.96,68.226042635904,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,2.842751776496,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,65.383290859408,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,5.685503552992,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,19.6008240817,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,current_regional,inactive_cooling,false,none_active,true,0.96,18.816791118432,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,0.784032963268,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,18.032758155164,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.08,1.568065926536,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,3614.06653206,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,current_regional,inactive_cooling,false,none_active,false,0.96,3469.5038707776,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,144.5626612824,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,3324.9412094952,STATBEL_HBS_2024,COOLING_CASES_V1
