timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-06-20 19:00:00+00:00,2.0,True,283.70199964133906,220.2433659479761,503.94536558931514,140.0,283.70199964133906,220.2433659479761,643.9453655893151,20.0,26.0
2015-06-20 20:00:00+00:00,1.8333333333333333,True,1090.1342282206474,252.73610124536,1342.8703294660074,128.33333333333331,1090.1342282206474,252.73610124536,1471.2036627993407,20.0,26.0
2015-06-20 21:00:00+00:00,0.5,True,205.62322457176168,143.1148197389908,348.73804431075246,35.0,205.62322457176168,143.1148197389908,383.73804431075246,20.0,26.0
2015-06-20 22:00:00+00:00,0.0,False,130.55474290175772,0.0,130.55474290175772,0.0,130.55474290175772,0.0,130.55474290175772,18.0,26.0
2015-06-20 23:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 00:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 01:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 02:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 03:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 04:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 05:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 06:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 07:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 08:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 09:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-21 10:00:00+00:00,0.6666666666666666,True,748.9546976689218,11.07555248329719,760.030250152219,46.666666666666664,748.9546976689218,11.07555248329719,806.6969168188856,20.0,26.0
2015-06-21 11:00:00+00:00,2.0,True,951.6555309066505,85.80217164771196,1037.4577025543624,140.0,951.6555309066505,85.80217164771196,1177.4577025543624,20.0,26.0
2015-06-21 12:00:00+00:00,2.0,True,287.71929160463804,71.12372859755907,358.8430202021971,140.0,287.71929160463804,71.12372859755907,498.8430202021971,20.0,26.0
